"","title","beds","bath","area","adress","type","purpose","flooPlan","url","lastUpdated","price","lon","lat","address"
"2736","An Adequate And Cozy Flat Is Ready For Rent At Uttar Khan, Near By Union High School.","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484418.html","August 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2737","A Ready, Well Decorated 800 Sq Ft Flat Is Up For Renting Purpose In Uttar Khan Close To Union High School .","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484416.html","August 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2738","Acquire This 800 Sq Ft With 2 Bedrooms Flat Which Is Up For Rent In Uttar Khan Next To Union High School .","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484417.html","August 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2739","An Apartment For Rent Is All Set For You To Settle In Uttar Khan Close To Union High School .","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530148-400x300.webp","https://www.bproperty.com/en/property/details-5484405.html","April 24, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2740","A 800 Sq Ft Flat For Rent With Convenient Bedrooms That Is Available In Uttar Khan Near To Union High School .","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530148-400x300.webp","https://www.bproperty.com/en/property/details-5484413.html","August 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2741","Be Sure About Renting This Wonderful 700 Sq Ft Flat In Dakshin Khan, Kazibari","2","2","850 sqft","Kazibari, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-4562185.html","April 25, 2022","10 Thousand",90.4201768,23.8616217,"kazibari, dhaka 1230, bangladesh"
"2742","Contact us to Rent This 800 sq ft Flat which is now available in Uttar Khan","2","2","","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5484103.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2743","Contact us to get 800 SQ FT Flat which is now available in Uttar Khan for rent","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530148-400x300.webp","https://www.bproperty.com/en/property/details-5484100.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2744","We Are Offering To You This 800 Sq Ft Lovely Flat For Renting Purposes In Uttar Khan Next To Union High School .","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530148-400x300.webp","https://www.bproperty.com/en/property/details-5484112.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2745","Good News! We Are Offering To You This 800 Sq Ft lovely Flat for Renting Purposes in Uttar Khan","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530148-400x300.webp","https://www.bproperty.com/en/property/details-5484116.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2746","To Settle Comfortably You Can Take This 800 Sq Ft Flat For Rent in Uttar Khan","2","2","","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5484124.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2747","Spot Your Place in a 800 Sq Ft Structurally Well Built Apartment for Rent in Uttar Khan","2","2","","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5484109.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2748","Are you in hurry? No worries! You Can Take This 800 Sq Ft Flat for Rent in Uttar Khan","2","2","","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5484123.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2749","To get a trouble free life you can take This 800 Sq Ft Home in Uttar Khan which now for rent","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518245-400x300.webp","https://www.bproperty.com/en/property/details-5484120.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2750","Uncover Your Place in a 800 Sq Ft Structurally Well Built House for Rent in Uttar Khan","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518245-400x300.webp","https://www.bproperty.com/en/property/details-5484121.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2751","In The Suitable Location of Uttar Khan, an Eye-catching Flat of 800 Sq Ft Is Up For Rent","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518245-400x300.webp","https://www.bproperty.com/en/property/details-5484110.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2752","Let Us Welcome You To Rent This 1100 Sq Ft Apartment In Mirpur-12","3","2","800 sqft","Block A, Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-3025830.html","April 22, 2022","25 Thousand",90.3651262,23.8264394,"block-a, dhaka 1216, bangladesh"
"2753","Be The Tenant Of This 600 Sq Ft Flat Up For Rent In Mirpur, Ahmed Nagar","2","1 Bath","850 sqft","Paikpara, Ahmed Nagar, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484271.html","April 22, 2022","8 Thousand",90.3604329,23.7865293,"s paikpara rd, dhaka, bangladesh"
"2754","Pass Each Day Pleasantly In This 800 Sq Ft Flat For Rent In Uttar Khan","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484127.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2755","Uttar Khan Is Offering You A Flat Of 800 Sq Ft For Rent","2","2","700 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530548-400x300.webp","https://www.bproperty.com/en/property/details-5484125.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2756","Make The Appropriate Choice Of Renting This 800 Square Feet Apartment In Uttar Khan","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484122.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2757","Indulge Into An Appropriate Living, Renting This 800 Square Feet Apartment In Uttar Khan","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484118.html","June 17, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2758","No rush! You are now in right place to take this beautiful 900 SQ FT apartment as your next residing place which is now available in Mollapara","3","3","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5483900.html","April 21, 2022","14 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2759","Grab This Nice 800 Sq Ft rental Home in Uttar Khan, To Fulfill Your Demand","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484017.html","August 16, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2760","Contact us to Rent This 800 sq ft Flat which is now available in Mazar Para","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484020.html","April 21, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2761","Fill-up Your Residential Necessities In This Home Of 800 Sq Ft For Rent In Uttar Khan","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484021.html","April 21, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2762","Settle With Your Loved Ones In This Home Of 1000 Sq Ft For Rent In Uttar Khan, Mazar Para","3","3","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484019.html","April 21, 2022","14 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2763","Experience The Modern Home Facilities In This Home Of 1000 Sq Ft For Rent In Uttar Khan, Mazar Para","3","3","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484016.html","April 21, 2022","14 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2764","Explore The Modern Home Features In This Flat Of 800 Sq Ft For Rent In Uttar Khan","2","2","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5484015.html","April 21, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2765","800 Square Feet Apartment Is Ready For Rent In Uttar Khan","2","2","750 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1034572-400x300.webp","https://www.bproperty.com/en/property/details-5484011.html","April 21, 2022","13 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2766","Visit This Apartment Of 900 Sq Ft For Rent In Uttar Khan, Mollapara","3","3","850 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1530542-400x300.webp","https://www.bproperty.com/en/property/details-5483916.html","April 21, 2022","14 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2767","Contact us to Rent This 700 sq ft Flat which is now available in Uttar Khan","2","2","800 sqft","Adarsha Para, Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515946-400x300.webp","https://www.bproperty.com/en/property/details-5483891.html","April 22, 2022","10 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2768","Contact us to get 700 SQ FT Flat which is now available in Uttar Khan for rent","2","2","800 sqft","Adarsha Para, Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5483893.html","April 22, 2022","10 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2769","We Are Offering To You This 800 Sq. Feet Lovely Flat For Renting Purposes In Uttar Khan","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5484099.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2770","Good News! We Are Offering To You This 800 Sq Ft lovely Flat for Renting Purposes in Uttar Khan","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5484101.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2771","To Settle Comfortably You Can Take This 800 Sq Ft Flat For Rent in Uttar Khan","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5484108.html","August 27, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2772","Don’t waste you valuable time! You Can Take This 800 Sq Ft Flat for Rent in Uttar Khan","2","2","800 sqft","Uttar Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5484105.html","April 22, 2022","12 Thousand",90.4478783,23.8726978,"uttar khan, dhaka, bangladesh"
"2773","Ready For Move In! Check This 1200 Sq. ft Home Which Is Up For Rent In Goaltek Prodhan Sharok, Faydabad .","3","2","800 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1518305-400x300.webp","https://www.bproperty.com/en/property/details-5482509.html","April 18, 2022","14 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2774","Get comfortable in a 1200 SQ FT flat for rent in Madhya Ajampur","3","2","800 sqft","Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515996-400x300.webp","https://www.bproperty.com/en/property/details-4549789.html","April 18, 2022","16 Thousand",90.4266584,23.8519373,"dakshin khan, dhaka 1230, bangladesh"
"2775","Get comfortable in a 1200 SQ FT flat for rent in Faydabad","3","2","800 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515997-400x300.webp","https://www.bproperty.com/en/property/details-5482498.html","April 18, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2776","Comfortable, convenient and well-constructed 1200 SQ FT flat for rent in Faydabad","3","2","800 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515997-400x300.webp","https://www.bproperty.com/en/property/details-5482497.html","April 26, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2777","Well-developed 1200 SQ FT Residence up for rent in Faydabad","3","2","800 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515997-400x300.webp","https://www.bproperty.com/en/property/details-5482500.html","April 18, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2778","Well-built and properly designed residential apartment of 1200 SQ FT in Faydabad for rent","3","2","800 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1515997-400x300.webp","https://www.bproperty.com/en/property/details-5482499.html","April 18, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2779","A Great 1200 SQ FT residence for renting purposes is available in Faydabad","3","2","1,300 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/78196-400x300.webp","https://www.bproperty.com/en/property/details-5482505.html","April 18, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"2780","Ease Up Your Days Relaxing In This 600 Sq Ft Flat For Rent In Paikpara, Mirpur","2","1 Bath","900 sqft","Paikpara, Ahmed Nagar, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/970763-400x300.webp","https://www.bproperty.com/en/property/details-4562410.html","April 18, 2022","8 Thousand",90.3604329,23.7865293,"s paikpara rd, dhaka, bangladesh"
"2781","1200 Sq Ft Apartment For Rent In Dakshin Khan » Faydabad","3","2","900 sqft","Faydabad, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/970763-400x300.webp","https://www.bproperty.com/en/property/details-5482506.html","April 18, 2022","15 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
